,1st Genre,Genre,MovieID,Name,Popularity,Rate,Year
1763,Comedy,Comedy|Drama|Romance,3825,Coyote Ugly ,29,2.5517,2000
1764,Horror,Horror|Sci-Fi|Thriller,3826,Hollow Man ,39,2.1026,2000
1765,Thriller,Thriller,3835,"Crush, The ",6,2.0,1993
1766,Action,Action|Fantasy|Horror|Sci-Fi|Thriller,3837,Phantasm II ,3,2.3333,1988
1767,Horror,Horror,3839,Phantasm IV: Oblivion ,3,1.6667,1998
1768,Children,Children|Comedy,1010,"Love Bug, The ",9,3.0,1969
1769,Children,Children|Drama,1012,Old Yeller ,9,3.3333,1957
1770,Children,Children|Comedy|Romance,1013,"Parent Trap, The ",12,3.1667,1961
1771,Adventure,Adventure|Children|Drama,1015,Homeward Bound: The Incredible Journey ,20,2.8,1993
1772,Children,Children|Comedy|Mystery,1018,That Darn Cat! ,6,2.3333,1965
1773,Animation,Animation|Children|Fantasy|Musical|Romance,1022,Cinderella ,42,3.3571,1950
1774,Musical,Musical|Romance,1035,"Sound of Music, The ",64,3.8125,1965
1775,Children,Children|Drama,1547,Shiloh ,2,3.0,1997
1776,Action,Action|Comedy|Romance,2006,"Mask of Zorro, The ",60,2.8833,1998
1777,Children,Children|Comedy|Romance,2059,"Parent Trap, The ",15,2.7333,1998
1778,Children,Children|Comedy|Musical,2083,"Muppet Christmas Carol, The ",19,3.5789,1992
1779,Animation,Animation|Children|Fantasy|Musical,2087,Peter Pan ,41,3.439,1953
1780,Adventure,Adventure|Animation|Children,2089,"Rescuers Down Under, The ",10,3.4,1990
1781,Adventure,Adventure|Children|Musical,2135,Doctor Dolittle ,11,3.7273,1967
1782,Adventure,Adventure|Children|Drama,2430,Mighty Joe Young ,6,2.8333,1949
1783,Drama,Drama|Musical|Romance,2565,"King and I, The ",12,4.0,1956
1784,Musical,Musical|Romance|War,2941,South Pacific ,9,3.7778,1958
1785,Children,Children|Comedy|Fantasy,3157,Stuart Little ,19,2.7895,1999
1786,Animation,Animation|Children|Musical|IMAX,3159,Fantasia 2000 ,15,3.7333,1999
1787,Children,Children|Drama,3189,My Dog Skip ,11,3.2727,1999
1788,Comedy,Comedy|Drama,3410,Soft Fruit ,1,4.0,1999
1789,Action,Action|Children|Comedy|Fantasy|Sci-Fi,3438,Teenage Mutant Ninja Turtles ,25,2.88,1990
1790,Drama,Drama|Romance,3512,Return to Me ,8,3.5,2000
1791,Comedy,Comedy|Musical|Romance,3549,Guys and Dolls ,8,3.75,1955
1792,Comedy,Comedy|Drama,3565,Where the Heart Is ,7,3.2857,2000
1793,Adventure,Adventure|Animation|Children,3615,Dinosaur ,14,3.0,2000
1794,Drama,Drama|Thriller,3755,"Perfect Storm, The ",44,2.9545,2000
1795,Comedy,Comedy,3852,"Tao of Steve, The ",13,3.2308,2000
1796,Comedy,Comedy,3948,Meet the Parents ,91,3.2418,2000
1797,Action,Action|Comedy,3972,"Legend of Drunken Master, The (Jui kuen II) ",16,4.0625,1994
1798,Action,Action|Sci-Fi|Thriller,3986,"6th Day, The ",20,2.65,2000
1799,Children,Children|Comedy|Fantasy,3988,How the Grinch Stole Christmas (a.k.a. The Grinch) ,33,2.8485,2000
1800,Animation,Animation|Children|Comedy,3990,Rugrats in Paris: The Movie ,4,2.0,2000
1801,Action,Action|Adventure,3999,Vertical Limit ,14,2.5,2000
1802,Adventure,Adventure|Animation|Children|Comedy|Fantasy,4016,"Emperor's New Groove, The ",37,3.5135,2000
1803,Drama,Drama,4019,Finding Forrester ,28,3.6071,2000
1804,Comedy,Comedy|Crime,4025,Miss Congeniality ,64,2.8594,2000
1805,Children,Children|Musical,4039,Annie ,16,2.875,1982
1806,Drama,Drama|Romance,4054,Save the Last Dance ,16,2.625,2001
1807,Animation,Animation|Children,4090,"Brave Little Toaster, The ",8,3.375,1987
1808,Animation,Animation|Children,4154,Recess: School's Out ,2,4.0,2001
1809,Action,Action|Comedy,4161,"Mexican, The ",23,3.2174,2001
1810,Action,Action|Adventure|Children|Comedy,4232,Spy Kids ,28,2.6786,2001
1811,Action,Action|Adventure|Comedy|Thriller,4270,"Mummy Returns, The ",45,2.8444,2001
1812,Action,Action|Comedy|Romance,4299,"Knight's Tale, A ",41,3.1463,2001
1813,Action,Action|Crime|Drama,4344,Swordfish ,34,2.9118,2001
1814,Adventure,Adventure|Animation|Children|Fantasy,4366,Atlantis: The Lost Empire ,19,3.1579,2001
1815,Action,Action|Adventure,4367,Lara Croft: Tomb Raider ,40,2.65,2001
1816,Action,Action|Crime|Thriller,4369,"Fast and the Furious, The ",45,2.8444,2001
1817,Crime,Crime|Drama,4378,Sexy Beast ,14,3.5714,2000
1818,Adventure,Adventure|Animation|Fantasy|Sci-Fi,4446,Final Fantasy: The Spirits Within ,31,3.129,2001
1819,Drama,Drama,4449,Adanggaman ,1,2.0,2000
1820,Adventure,Adventure|Animation|Children|Fantasy,4519,"Land Before Time, The ",9,3.2222,1988
1821,Action,Action|Adventure|Sci-Fi|Thriller,4638,Jurassic Park III ,36,2.75,2001
1822,Comedy,Comedy,4718,American Pie 2 ,45,2.8222,2001
1823,Adventure,Adventure|Comedy,4734,Jay and Silent Bob Strike Back ,34,2.9118,2001
1824,Crime,Crime|Drama|Thriller,4776,Training Day ,51,3.6275,2001
1825,Documentary,Documentary,4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The ",1,3.0,2000
1826,Adventure,Adventure|Thriller,4821,Joy Ride ,5,2.8,2001
1827,Action,Action|Comedy,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) ,5,3.2,1993
1828,Crime,Crime|Drama|Film-Noir|Mystery|Thriller,4848,Mulholland Drive ,51,3.7059,2001
1829,Crime,Crime|Horror|Mystery|Thriller,4865,From Hell ,20,3.5,2001
1830,Action,Action|Crime|Drama|Thriller,4901,Spy Game ,27,3.3704,2001
1831,Comedy,Comedy|Drama,4979,"Royal Tenenbaums, The ",68,3.4559,2001
1832,Adventure,Adventure|Animation|Children|Comedy,4990,Jimmy Neutron: Boy Genius ,5,3.0,2001
1833,Comedy,Comedy|Drama|Mystery,5013,Gosford Park ,27,3.4815,2001
1834,Drama,Drama,5014,I Am Sam ,17,3.5294,2001
1835,Drama,Drama|Romance,5015,Monster's Ball ,18,3.0556,2001
1836,Children,Children|Comedy|Drama,5103,"Sandlot, The ",24,3.2917,1993
1837,Comedy,Comedy|Crime|Mystery,5110,Super Troopers ,24,3.5,2001
1838,Action,Action|Adventure|Sci-Fi,5171,"Time Machine, The ",22,2.7273,2002
1839,Action,Action|Horror|Thriller,5254,Blade II ,34,3.0,2002
1840,Drama,Drama|Thriller,5293,Changing Lanes ,9,3.1111,2002
1841,Comedy,Comedy|Romance,5299,My Big Fat Greek Wedding ,60,3.0833,2002
1842,Action,Action|Adventure|Fantasy|Thriller,5313,The Scorpion King ,22,2.1364,2002
1843,Drama,Drama|Thriller,5364,Unfaithful ,7,3.2857,2002
1844,Action,Action|Crime|Drama|Mystery|Thriller,5388,Insomnia ,33,3.1818,2002
1845,Adventure,Adventure|Children|Comedy|Fantasy|Mystery,5419,Scooby-Doo ,17,2.6471,2002
1846,Action,Action|Adventure|Fantasy,5463,Reign of Fire ,18,2.5556,2002
1847,Adventure,Adventure|Children,5504,Spy Kids 2: The Island of Lost Dreams ,7,2.0,2002
1848,Crime,Crime|Mystery|Thriller,5630,Red Dragon ,31,3.2258,2002
1849,Comedy,Comedy|Drama|Romance,5693,Saturday Night Fever ,11,3.0,1977
1850,Action,Action|Comedy|Documentary,5785,Jackass: The Movie ,17,3.2941,2002
1851,Comedy,Comedy|Crime,6143,Trail of the Pink Panther ,2,3.0,1982
1852,Action,Action|Adventure|Comedy,6156,Shanghai Knights ,19,3.0526,2003
1853,Action,Action|Crime,6157,Daredevil ,32,2.25,2003
1854,Comedy,Comedy,6166,Dennis the Menace ,8,1.5,1993
1855,Adventure,Adventure|Children|Drama,6170,"Black Stallion, The ",3,3.3333,1979
1856,Adventure,Adventure|Children|Comedy|Mystery,6297,Holes ,20,3.1,2003
1857,Comedy,Comedy|Drama|Musical,6345,"Chorus Line, A ",3,4.6667,1985
1858,Comedy,Comedy|Musical|Romance,6358,Kiss Me Kate ,1,3.0,1953
1859,Children,Children|Comedy,38,It Takes Two ,4,2.0,1995
1860,Action,Action|Adventure|Thriller,2376,"View to a Kill, A ",21,3.0476,1985
1861,Comedy,Comedy|Crime,2378,Police Academy ,22,2.8182,1984
1862,Action,Action|Adventure|Thriller,2402,Rambo: First Blood Part II ,19,2.5789,1985
1863,Action,Action|Adventure|Drama|Thriller,2403,First Blood (Rambo: First Blood) ,30,3.4,1982
1864,Comedy,Comedy|Romance,2724,Runaway Bride ,42,2.7143,1999
1865,Action,Action|Adventure|Thriller,2989,For Your Eyes Only ,21,3.4286,1981
1866,Action,Action|Adventure|Thriller,2990,Licence to Kill ,20,3.25,1989
1867,Action,Action|Adventure|Romance|Thriller,3633,On Her Majesty's Secret Service ,17,3.0588,1969
1868,Action,Action|Adventure|Thriller,3635,"Spy Who Loved Me, The ",18,3.3333,1977
1869,Action,Action|Adventure|Sci-Fi|Thriller,3638,Moonraker ,26,3.0,1979
1870,Action,Action|Sci-Fi|Thriller,3697,Predator 2 ,21,2.7619,1990
1871,Action,Action|Comedy|Crime|Romance,3868,"Naked Gun: From the Files of Police Squad!, The ",42,3.2381,1988
1872,Action,Action|Adventure|Thriller,3984,Diamonds Are Forever ,21,3.381,1971
1873,Action,Action|Adventure|Thriller,4005,"Living Daylights, The ",12,3.1667,1987
1874,Comedy,Comedy,4040,Don't Tell Mom the Babysitter's Dead ,13,2.1538,1991
1875,Action,Action|Comedy|Crime|Drama,4085,Beverly Hills Cop ,46,3.2609,1984
1876,Comedy,Comedy|Romance,4489,Coming to America ,24,3.25,1988
1877,Comedy,Comedy|Sci-Fi,4545,Short Circuit ,20,3.1,1986
1878,Comedy,Comedy|Romance,4621,Look Who's Talking ,18,2.2222,1989
1879,Action,Action|Comedy,4701,Rush Hour 2 ,31,3.1935,2001
1880,Action,Action|Horror|Sci-Fi|Thriller,5219,Resident Evil ,30,2.9667,2002
1881,Action,Action|Adventure|Comedy,5796,Casino Royale ,5,2.4,1967
1882,Action,Action|Adventure|Comedy|Crime|Thriller,6503,Charlie's Angels: Full Throttle ,27,2.0741,2003
1883,Action,Action|Adventure|Sci-Fi|Thriller,7569,You Only Live Twice ,12,3.6667,1967
1884,Action,Action|Adventure|Thriller,7570,Octopussy ,8,3.0,1983
1885,Action,Action|Adventure|Thriller,7573,Never Say Never Again ,8,2.875,1983
1886,Comedy,Comedy|Romance,7701,Look Who's Talking Too ,7,1.5714,1990
1887,Animation,Animation|Children|Comedy|Musical,8574,"Claymation Christmas Celebration, A ",2,1.0,1987
1888,Comedy,Comedy,8946,Surviving Christmas ,2,2.5,2004
1889,Action,Action|Adventure|Animation|Children|Comedy|Fantasy,26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) ",3,3.6667,1976
1890,Comedy,Comedy,30825,Meet the Fockers ,32,2.875,2004
1891,Comedy,Comedy|Romance,34162,Wedding Crashers ,57,3.2982,2005
1892,Comedy,Comedy,39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) ,7,1.8571,2005
1893,Adventure,Adventure|Fantasy|Thriller|IMAX,40815,Harry Potter and the Goblet of Fire ,70,3.6286,2005
1894,Adventure,Adventure|Children|Fantasy,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The ",62,3.2258,2005
1895,Action,Action|Adventure|Thriller,45186,Mission: Impossible III ,27,3.3704,2006
1896,Drama,Drama|Mystery|Thriller,45447,"Da Vinci Code, The ",49,2.898,2006
1897,Adventure,Adventure|Comedy|Drama|Fantasy|Romance,45672,Click ,22,2.6818,2006
1898,Action,Action|Comedy|Fantasy|IMAX,46972,Night at the Museum ,23,3.087,2006
1899,Crime,Crime|Drama|Film-Noir,47566,Born to Kill ,1,4.0,1947
1900,Adventure,Adventure|Comedy|Sci-Fi|Thriller,47997,Idiocracy ,17,3.5294,2006
1901,Comedy,Comedy|Romance,50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) ,3,1.0,2006
1902,Comedy,Comedy|Romance,51084,Music and Lyrics ,10,2.8,2007
1903,Children,Children|Comedy,52730,It's a Very Merry Muppet Christmas Movie ,2,1.0,2002
1904,Comedy,Comedy|Drama|Romance,52973,Knocked Up ,51,3.3725,2007
1905,Adventure,Adventure|Animation|Children|Comedy|Fantasy,53121,Shrek the Third ,21,2.8571,2007
1906,Crime,Crime|Thriller,53322,Ocean's Thirteen ,33,3.303,2007
1907,Comedy,Comedy|Drama|Romance,54276,No Reservations ,2,3.0,2007
1908,Action,Action|Adventure,56775,National Treasure: Book of Secrets ,24,2.8333,2007
1909,Action,Action|Adventure|Drama|Sci-Fi|Thriller,58025,Jumper ,17,2.7647,2008
1910,Comedy,Comedy|Romance,58998,Forgetting Sarah Marshall ,38,3.6053,2008
1911,Action,Action|Crime|Drama|Thriller,59369,Taken ,41,3.3902,2008
1912,Comedy,Comedy,59429,American Pie Presents Beta House (American Pie 6: Beta House) ,2,2.5,2007
1913,Comedy,Comedy,59900,You Don't Mess with the Zohan ,15,2.8,2008
1914,Action,Action|Adventure|Animation|Sci-Fi,61160,Star Wars: The Clone Wars ,7,2.1429,2008
1915,Crime,Crime|Drama|Romance,63082,Slumdog Millionaire ,70,3.5714,2008
1916,Comedy,Comedy,64032,Four Christmases ,3,2.3333,2008
1917,Action,Action|Adventure|Sci-Fi|Thriller,68791,Terminator Salvation ,17,3.0,2009
1918,Action,Action|Comedy|IMAX,68793,Night at the Museum: Battle of the Smithsonian ,10,2.9,2009
1919,Action,Action|Adventure|Sci-Fi|IMAX,69526,Transformers: Revenge of the Fallen ,19,2.2632,2009
1920,Action,Action|Adventure|Animation|Children|Comedy|Romance,69644,Ice Age: Dawn of the Dinosaurs ,14,2.4286,2009
1921,Drama,Drama,72641,"Blind Side, The  ",31,3.5161,2009
1922,Comedy,Comedy,73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) ,3,2.0,2009
1923,Comedy,Comedy|Romance,73319,Leap Year ,5,2.2,2010
1924,Comedy,Comedy,73858,"Dennis the Menace Christmas, A ",1,1.0,2007
1925,Adventure,Adventure|Animation|Children|Fantasy|IMAX,76093,How to Train Your Dragon ,52,3.7115,2010
1926,Adventure,Adventure|Animation|Children|Comedy|Fantasy|IMAX,78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) ,7,3.1429,2010
1927,Comedy,Comedy,79134,Grown Ups ,10,3.2,2010
1928,Action,Action|Comedy|Romance,79185,Knight and Day ,6,3.1667,2010
1929,Comedy,Comedy|Romance,80166,"Switch, The ",6,2.5,2010
1930,Action,Action|Comedy,81229,Red ,19,3.3158,2010
1931,Action,Action|Animation|Children|Comedy|Sci-Fi|IMAX,81564,Megamind ,20,3.35,2010
1932,Drama,Drama|Thriller,81591,Black Swan ,41,3.4146,2010
1933,Action,Action|Adventure|Fantasy|IMAX,81834,Harry Potter and the Deathly Hallows: Part 1 ,46,3.8478,2010
1934,Drama,Drama|Thriller,82202,"Tourist, The ",7,2.5714,2010
1935,Animation,Animation|Children,85259,Winnie the Pooh and the Honey Tree ,1,4.0,1966
1936,Horror,Horror|Thriller,86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) ,1,0.0,2005
1937,Action,Action|Adventure|Sci-Fi|War|IMAX,87520,Transformers: Dark of the Moon ,10,2.1,2011
1938,Action,Action|Adventure|Drama|Fantasy|Mystery|IMAX,88125,Harry Potter and the Deathly Hallows: Part 2 ,49,3.6939,2011
1939,Comedy,Comedy|Romance,88405,Friends with Benefits ,20,2.75,2011
1940,Action,Action|Drama|Sci-Fi|Thriller,88744,Rise of the Planet of the Apes ,26,3.2308,2011
1941,Action,Action|Drama|Sci-Fi|IMAX,90249,Real Steel ,6,2.6667,2011
1942,Action,Action|Adventure|Drama|Thriller|IMAX,91535,"Bourne Legacy, The ",17,2.9412,2012
1943,Action,Action|Adventure|Thriller|IMAX,91630,Mission: Impossible - Ghost Protocol ,21,3.4762,2011
1944,Action,Action|Comedy|Crime,93510,21 Jump Street ,26,3.6923,2012
1945,Comedy,Comedy|Romance,94503,"Decoy Bride, The ",3,3.3333,2011
1946,Comedy,Comedy,94677,"Dictator, The ",17,3.4118,2012
1947,Action,Action|Comedy|Sci-Fi|IMAX,94777,Men in Black III (M.III.B.) (M.I.B.³) ,17,3.0588,2012
1948,Comedy,Comedy|Drama,95067,"Thousand Words, A ",3,2.6667,2012
1949,Animation,Animation|Children|Fantasy|Musical,95170,Beauty and the Beast: The Enchanted Christmas ,1,4.0,1997
1950,Children,Children|Musical|Mystery,95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper ",1,3.0,1995
1951,Action,Action|Adventure|Animation,96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) ,2,3.0,1993
1952,Comedy,Comedy|Musical,96588,Pitch Perfect ,20,3.4,2012
1953,Animation,Animation|Comedy,97913,Wreck-It Ralph ,21,3.5238,2012
1954,Drama,Drama|Romance,99532,"Misérables, Les ",2,2.0,2000
1955,Comedy,Comedy,102481,"Internship, The ",10,3.4,2013
1956,Action,Action|Crime|Thriller|IMAX,102716,"Fast & Furious 6 (Fast and the Furious 6, The) ",6,3.0,2013
1957,Comedy,Comedy|Drama,102993,"Way, Way Back, The ",4,3.0,2013
1958,Adventure,Adventure|Animation|Comedy,103141,Monsters University ,15,3.7333,2013
1959,Action,Action|Adventure|Sci-Fi|IMAX,103228,Pacific Rim ,13,3.3077,2013
1960,Action,Action|Comedy|Crime,103372,"Heat, The ",6,3.0,2013
1961,Action,Action|Adventure|Western|IMAX,103384,"Lone Ranger, The ",6,2.3333,2013
1962,Comedy,Comedy|Drama|Romance,103801,Drinking Buddies ,3,2.0,2013
1963,Action,Action|Comedy|Crime|Thriller,103810,Red 2 ,4,3.0,2013
1964,Comedy,Comedy,103819,Coffee Town ,2,2.0,2013
1965,Action,Action|Comedy|Crime,103883,2 Guns ,3,3.6667,2013
1966,Comedy,Comedy|Crime,104211,We're the Millers ,21,3.5238,2013
1967,Comedy,Comedy|Drama|Romance,105213,Don Jon ,8,2.75,2013
1968,Action,Action|Mystery|Thriller,105653,Escape Plan ,4,4.0,2013
1969,Drama,Drama,105844,12 Years a Slave ,16,3.5,2013
1970,Action,Action|Adventure|Drama,105954,All Is Lost ,4,3.25,2013
1971,Action,Action|Adventure|Fantasy,106491,47 Ronin ,7,2.4286,2013
1972,Comedy,Comedy,106540,Delivery Man ,4,2.75,2013
1973,Crime,Crime|Drama,106916,American Hustle ,15,3.0,2013
1974,Adventure,Adventure|Comedy|Drama,106918,"Secret Life of Walter Mitty, The ",19,3.7895,2013
1975,Drama,Drama|Romance|Sci-Fi,106920,Her ,24,3.75,2013
1976,Drama,Drama|Fantasy,107013,"Christmas Carol, A ",1,0.0,1977
1977,Children,Children|Comedy,107449,"Muppet Christmas: Letters to Santa, A ",1,1.0,2008
1978,Action,Action|Comedy,108156,Ride Along ,6,3.0,2014
1979,Adventure,Adventure|Romance|Sci-Fi|IMAX,108190,Divergent ,18,2.7778,2014
1980,Action,Action|Adventure|Animation|Children|Comedy|Fantasy,108932,The Lego Movie ,30,3.6667,2014
1981,Action,Action|Crime|Sci-Fi|IMAX,108945,RoboCop ,6,2.0,2014
1982,Comedy,Comedy,109576,Welcome to the Jungle ,2,1.5,2013
1983,Crime,Crime|Drama|Thriller,109723,"Bag Man, The ",1,3.0,2014
1984,Comedy,Comedy|Crime|Drama,109864,Veronica Mars ,2,1.5,2014
1985,Adventure,Adventure|Animation|Children|Comedy,110130,"Nut Job, The ",3,4.3333,2014
1986,Action,Action|Sci-Fi|IMAX,110553,The Amazing Spider-Man 2 ,10,2.5,2014
1987,Comedy,Comedy,111113,Neighbors ,12,3.0833,2014
1988,Comedy,Comedy,111617,Blended ,8,3.625,2014
1989,Comedy,Comedy|Western,111743,A Million Ways to Die in the West ,11,2.6364,2014
1990,Action,Action|Adventure|Thriller,111781,Mission: Impossible - Rogue Nation ,16,3.4375,2015
1991,Action,Action|Drama,111844,Bad Asses (Bad Ass 2) ,1,3.0,2014
1992,Action,Action|Comedy|Crime,112138,22 Jump Street ,18,3.5,2014
1993,Action,Action|Adventure|Animation,112175,How to Train Your Dragon 2 ,14,3.3571,2014
1994,Action,Action|Mystery|Sci-Fi,114180,"Maze Runner, The ",15,2.6667,2014
1995,Action,Action|Comedy|Crime,114818,Stretch ,3,2.0,2014
1996,Comedy,Comedy|Romance,115502,"Rewrite, The ",1,3.0,2014
1997,Action,Action|Animation|Comedy,115617,Big Hero 6 ,40,3.65,2014
1998,Animation,Animation|Comedy,115877,"Simpsons: The Longest Daycare, The ",3,3.3333,2012
1999,Animation,Animation|Comedy,117368,The Madagascar Penguins in a Christmas Caper ,1,3.0,2005
2000,Action,Action|Adventure|Drama|Sci-Fi|Thriller,117529,Jurassic World ,22,3.0455,2015
2001,Comedy,Comedy|Crime|Romance,117572,Hit by Lightning ,1,2.0,2014
2002,Comedy,Comedy|Crime,117590,Horrible Bosses 2 ,11,3.4545,2014
2003,Adventure,Adventure|Animation|Children|Comedy,117851,Penguins of Madagascar ,5,3.4,2014
2004,Adventure,Adventure|Animation|Children,117922,Ice Age: A Mammoth Christmas ,1,3.0,2011
2005,Action,Action|Comedy,119141,The Interview ,12,3.1667,2014
2006,Adventure,Adventure|Children|Comedy|Fantasy,119155,Night at the Museum: Secret of the Tomb ,6,3.1667,2014
2007,Comedy,Comedy,119964,A Merry Friggin' Christmas ,1,2.0,2014
2008,(no genres listed),(no genres listed),122896,Pirates of the Caribbean: Dead Men Tell No Tales ,7,3.5714,2017
2009,Comedy,Comedy,126548,The DUFF ,6,3.0,2015
2010,Adventure,Adventure|Children|Fantasy,130450,Pan ,3,2.3333,2015
2011,Action,Action|Comedy|Crime,132157,Paul Blart: Mall Cop 2 ,4,2.25,2015
2012,Comedy,Comedy,133419,Pitch Perfect 2 ,9,3.2222,2015
2013,Action,Action|Comedy|Crime,134368,Spy ,15,3.4667,2015
2014,Comedy,Comedy|Romance,134393,Trainwreck ,9,2.8889,2015
2015,Adventure,Adventure|Sci-Fi,135133,The Hunger Games: Mockingjay - Part 2 ,9,3.4444,2015
2016,Action,Action|Crime|Sci-Fi,135536,Suicide Squad ,11,2.8182,2016
2017,Comedy,Comedy,135861,Ted 2 ,9,2.6667,2015
2018,Adventure,Adventure|Animation|Children|Comedy,135887,Minions ,15,2.8667,2015
2019,Adventure,Adventure|Animation|Children|Comedy|Fantasy,136016,The Good Dinosaur ,3,2.6667,2015
2020,Action,Action|Adventure|Comedy,138036,The Man from U.N.C.L.E. ,17,3.2353,2015
2021,Crime,Crime|Drama|Horror,138186,Sorrow ,1,0.0,2015
2022,Action,Action|Drama,139642,Southpaw ,6,2.6667,2015
2023,Crime,Crime|Thriller,139717,10 Cent Pistol ,2,1.0,2015
2024,Comedy,Comedy|Romance,139915,How to Make Love Like an Englishman ,2,2.0,2014
2025,Comedy,Comedy|Romance,140301,The Escort ,1,3.0,2015
2026,Drama,Drama,142536,Burnt ,3,1.6667,2015
2027,Animation,Animation|Fantasy,143245,The Little Prince ,2,2.0,2015
2028,Children,Children|Fantasy,148675,North Pole: Open For Christmas ,1,2.0,2015
2029,Romance,Romance,149380,'Tis the Season for Love ,1,1.0,2015
2030,Action,Action|Horror|Sci-Fi,160565,The Purge: Election Year ,2,2.5,2016
2031,Horror,Horror,160872,Satanic ,1,0.0,2016
2032,Comedy,Comedy|Drama|Romance,164909,La La Land ,9,3.2222,2016
2033,Comedy,Comedy,166492,Office Christmas Party ,3,3.0,2016
2034,Animation,Animation|Children|Comedy,167036,Sing ,4,3.75,2016
2035,Action,Action|Crime|Thriller,168248,John Wick: Chapter Two ,6,3.8333,2017
2036,Action,Action|Horror|Sci-Fi,173307,The Gracefield Incident ,1,0.0,2015
2037,Drama,Drama,1952,Midnight Cowboy ,22,3.9091,1969
2038,Action,Action|Crime|Thriller,1953,"French Connection, The ",39,3.7179,1971
2039,Drama,Drama|Horror|Thriller,2160,Rosemary's Baby ,32,4.0312,1968
2040,Drama,Drama|Thriller,3006,"Insider, The ",31,3.6452,1999
2041,Drama,Drama,4017,Pollock ,14,3.4286,2000
2042,Drama,Drama|Horror,4036,Shadow of the Vampire ,11,3.0,2000
2043,Drama,Drama,4903,In the Bedroom ,10,2.9,2001
2044,Comedy,Comedy|Drama|Romance,5617,Secretary ,25,3.6,2002
2045,Comedy,Comedy|Drama|Romance,5673,Punch-Drunk Love ,33,3.3939,2002
2046,Comedy,Comedy|Drama|Romance,6711,Lost in Translation ,74,3.8649,2003
2047,Comedy,Comedy|Documentary|Drama,8464,Super Size Me ,50,3.32,2004
2048,Documentary,Documentary,8622,Fahrenheit 9/11 ,37,3.2703,2004
2049,Drama,Drama,30707,Million Dollar Baby ,52,3.6538,2004
2050,Drama,Drama|War,31410,"Downfall (Untergang, Der) ",20,3.65,2004
2051,Comedy,Comedy|Drama,34437,Broken Flowers ,20,3.2,2005
2052,Drama,Drama|Romance,39183,Brokeback Mountain ,34,3.2941,2005
2053,Action,Action|Crime|Drama|Thriller,41997,Munich ,20,3.6,2005
2054,Comedy,Comedy|Drama|Fantasy|Romance,46976,Stranger than Fiction ,43,3.4419,2006
2055,Action,Action|Crime|Horror|Sci-Fi|Thriller,52281,Grindhouse ,26,3.2308,2007
2056,Action,Action|Adventure|Crime|Horror|Thriller,53519,Death Proof ,25,2.88,2007
2057,Comedy,Comedy,54503,Superbad ,54,3.6296,2007
2058,Crime,Crime|Drama,55820,No Country for Old Men ,63,3.6984,2007
